,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
33731,33731,603,1132,The Darkest Whisper,Gena Showalter,Fantasy:Fantasy Books:Adult & Contemporary Romance:Adult & Contemporary Romance,29 Aug 2009,416,HarperCollins Publishers,English,The Darkest Fire,Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy,,66,HQN Books,English
33741,33741,2515,1132,The Darkest Promise,Gena Showalter,Horror:Horror:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,27 Mar 2018,512,HQN,English,The Darkest Fire,Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy,,66,HQN Books,English
33835,33835,1275,1138,Born Of Shadows : Number 4 in series,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books,05 Jan 2012,432,Little Brown Book Group,English,Born of Silence,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Fantasy;Paranormal;Science Fiction;Fantasy,May 1st 2012,614,Grand Central Publishing,
33836,33836,1320,1138,Born of Ice,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books,01 Dec 2009,352,St Martin's Press,English,Born of Silence,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Fantasy;Paranormal;Science Fiction;Fantasy,May 1st 2012,614,Grand Central Publishing,
33837,33837,1353,1138,Born of Night,Sherrilyn Kenyon,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,27 Jan 2010,539,St Martin's Press,English,Born of Silence,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Fantasy;Paranormal;Science Fiction;Fantasy,May 1st 2012,614,Grand Central Publishing,
33839,33839,1381,1138,Born of Fire,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books,03 Nov 2009,540,St Martin's Press,English,Born of Silence,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Fantasy;Paranormal;Science Fiction;Fantasy,May 1st 2012,614,Grand Central Publishing,
33844,33844,2561,1138,Born of Defiance : The League: Nemesis Rising,Sherrilyn Kenyon,Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Oct 2015,454,St. Martin's Press,English,Born of Silence,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Fantasy;Paranormal;Science Fiction;Fantasy,May 1st 2012,614,Grand Central Publishing,
33847,33847,2714,1138,Born of Fury : The League: Nemesis Rising,Sherrilyn Kenyon,Adventure Books:Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Mar 2015,576,St. Martin's Press,English,Born of Silence,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Fantasy;Paranormal;Science Fiction;Fantasy,May 1st 2012,614,Grand Central Publishing,
33849,33849,2764,1138,Born of Legend,Sherrilyn Kenyon,Adult & Contemporary Romance:Adult & Contemporary Romance,06 Apr 2017,736,Little Brown Book Group,English,Born of Silence,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Fantasy;Paranormal;Science Fiction;Fantasy,May 1st 2012,614,Grand Central Publishing,
34023,34023,1620,1142,Simply Magic,Mary Balogh,Contemporary Fiction:Historical Romance:Historical Romance,26 Feb 2008,433,Bantam Doubleday Dell Publishing Group Inc,English,Simply Love,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,February 27th 2007,418,Dell,English
34026,34026,1668,1142,Simply Perfect,Mary Balogh,Romance:Romance Books:Historical Romance:Historical Romance,30 Dec 2008,448,Random House USA Inc,English,Simply Love,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,February 27th 2007,418,Dell,English
34027,34027,1715,1142,Simply Unforgettable,Mary Balogh,Romance:Romance Books:Historical Romance:Historical Romance,25 Jul 2006,422,Random House USA Inc,English,Simply Love,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,February 27th 2007,418,Dell,English
34032,34032,1800,1142,Simply Love,Mary Balogh,Contemporary Fiction:Historical Romance:Historical Romance,27 Feb 2007,418,Random House USA Inc,English,Simply Love,Mary Balogh,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,February 27th 2007,418,Dell,English
34052,34052,215,1143,Dark Witch : Book one of the Cousins O`Dwyer Trilogy,Nora Roberts,Romance:Romance Books,08 May 2014,352,Penguin Putnam Inc,English,Dark Witch,Nora Roberts,Romance;Fantasy;Fantasy;Paranormal;Fiction;Romance;Paranormal Romance;Paranormal;Witches;Fantasy;Magic,October 29th 2013,342,Berkley,English
34137,34137,2825,1143,Dark Witch,Nora Roberts,Thriller Books:Thrillers:Horror:Horror:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,24 Jan 2017,352,Berkley Books,English,Dark Witch,Nora Roberts,Romance;Fantasy;Fantasy;Paranormal;Fiction;Romance;Paranormal Romance;Paranormal;Witches;Fantasy;Magic,October 29th 2013,342,Berkley,English
34171,34171,1704,1145,Pleasures of a Notorious Gentleman,Lorraine Heath,Romance:Romance Books:Historical Romance:Historical Romance,02 Sep 2011,384,HarperCollins Publishers Inc,English,Pleasures of a Notorious Gentleman,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical Romance;Regency Romance,November 30th 2010,372,Avon,English
34174,34174,1884,1145,Affair with a Notorious Heiress An,Lorraine Heath,Romance:Romance Books:Historical Romance:Historical Romance,06 Jun 2017,384,HarperCollins Publishers Inc,English,Pleasures of a Notorious Gentleman,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical Romance;Regency Romance,November 30th 2010,372,Avon,English
34179,34179,1999,1145,Gentlemen Prefer Heiresses,Lorraine Heath,Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,03 Nov 2017,160,HarperCollins Publishers Inc,English,Pleasures of a Notorious Gentleman,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical Romance;Regency Romance,November 30th 2010,372,Avon,English
34181,34181,2158,1145,Midnight Pleasures with a Scoundrel,Lorraine Heath,Romance:Romance Books:Historical Romance:Historical Romance,11 Jul 2011,384,HarperCollins Publishers Inc,English,Pleasures of a Notorious Gentleman,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical Romance;Regency Romance,November 30th 2010,372,Avon,English
34249,34249,1285,1150,Lead,Kylie Scott,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Nov 2014,305,St. Martin's Griffin,English,Lead,Kylie Scott,Romance;New Adult;Contemporary;Romance;Contemporary Romance;Music,November 25th 2014,305,St. Martin's Griffin,English
34252,34252,2421,1150,Lead,Kylie Scott,Adult & Contemporary Romance:Adult & Contemporary Romance,05 Nov 2015,320,Pan MacMillan,English,Lead,Kylie Scott,Romance;New Adult;Contemporary;Romance;Contemporary Romance;Music,November 25th 2014,305,St. Martin's Griffin,English
34281,34281,866,1153,Hot Ticket : Sinners on Tour,Olivia Cunning,Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,05 Feb 2013,391,Sourcebooks Inc,English,Hot Ticket,Olivia Cunning,Romance;Adult Fiction;Erotica;Contemporary;Romance;Contemporary Romance;Music;Adult,February 5th 2013,365,Sourcebooks Casablanca,English
34331,34331,12,1154,Outlander Boxed Set : Outlander Dragonfly in Amber Voyager Drums of Autumn,Diana Gabaldon,Fantasy:Fantasy Books:Romance:Romance Books:Historical Fiction,03 Feb 2017,None,Dell,English,Dragonfly in Amber,Diana Gabaldon;Sven Christer Swahn;Gunilla Leining,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical,August 7th 2001,743,Bantam,English
34336,34336,37,1154,Dragon Fly In Amber : A Novel,Diana Gabaldon,Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,01 Dec 1993,947,Bantam Doubleday Dell Publishing Group Inc,English,Dragonfly in Amber,Diana Gabaldon;Sven Christer Swahn;Gunilla Leining,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical,August 7th 2001,743,Bantam,English
34346,34346,350,1154,Dragonfly in Amber,Diana Gabaldon,Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,07 Aug 2001,743,Bantam Doubleday Dell Publishing Group Inc,English,Dragonfly in Amber,Diana Gabaldon;Sven Christer Swahn;Gunilla Leining,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical,August 7th 2001,743,Bantam,English
34351,34351,1552,1154,Dragon Fly In Amber,Diana Gabaldon,Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,31 Mar 1999,743,Bantam Doubleday Dell Publishing Group Inc,English,Dragonfly in Amber,Diana Gabaldon;Sven Christer Swahn;Gunilla Leining,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical,August 7th 2001,743,Bantam,English
34359,34359,2248,1154,Dragonfly in Amber,Diana Gabaldon,Science Fiction:Science Fiction:Romance:Romance Books:Historical Romance:Historical Romance,02 Nov 1993,976,Turtleback Books,English,Dragonfly in Amber,Diana Gabaldon;Sven Christer Swahn;Gunilla Leining,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical,August 7th 2001,743,Bantam,English
34517,34517,36,1158,Darker : Fifty Shades Darker as Told by Christian,E.L. James,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,30 Nov 2017,576,Cornerstone,English,Fifty Shades Darker,E.L. James,Romance;Fiction,September 16th 2011,532,The Writer's Coffee Shop Publishing House,English
34524,34524,3859,1160,Change of Heart,Mary Calmes,Contemporary Fiction:Fantasy:Fantasy Books:Erotic Fiction:Romance:Romance Books,30 Nov 2009,260,Dreamspinner Press,English,Change of Heart,Mary Calmes,Romance;M M Romance;Fantasy;Paranormal;Paranormal;Shapeshifters;Romance;Fantasy,November 8th 2009,260,Dreamspinner Press,English
34534,34534,40,1161,Voyager : A Novel,Diana Gabaldon,Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,01 Nov 1994,1059,Bantam Doubleday Dell Publishing Group Inc,English,Voyager,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance;Adult;Cultural;Scotland;Adventure,August 7th 2001,870,Delta,English
34547,34547,1515,1161,Voyager,Diana Gabaldon,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books,07 Aug 2001,912,Bantam Doubleday Dell Publishing Group Inc,English,Voyager,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance;Adult;Cultural;Scotland;Adventure,August 7th 2001,870,Delta,English
34553,34553,1877,1161,Voyager,Diana Gabaldon,Science Fiction:Science Fiction:Romance:Romance Books:Historical Romance:Historical Romance,01 Oct 1994,1059,Turtleback Books,English,Voyager,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance;Adult;Cultural;Scotland;Adventure,August 7th 2001,870,Delta,English
34610,34610,12,1163,Outlander Boxed Set : Outlander Dragonfly in Amber Voyager Drums of Autumn,Diana Gabaldon,Fantasy:Fantasy Books:Romance:Romance Books:Historical Fiction,03 Feb 2017,None,Dell,English,The Outlander Series,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Historical;Science Fiction;Time Travel;Fiction,October 29th 2012,7852,Dell,English
34611,34611,16,1163,Outlander : A Novel,Diana Gabaldon,Contemporary Fiction:Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance:English Language: Reading & Writing Skills,01 Aug 1996,850,Bantam Doubleday Dell Publishing Group Inc,English,The Outlander Series,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Historical;Science Fiction;Time Travel;Fiction,October 29th 2012,7852,Dell,English
34619,34619,103,1163,Virgins : An Outlander Short Story,Diana Gabaldon,Historical Adventure:Historical Romance:Historical Romance:Historical Fiction,18 Nov 2016,256,Cornerstone,English,The Outlander Series,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Historical;Science Fiction;Time Travel;Fiction,October 29th 2012,7852,Dell,English
34620,34620,192,1163,Outlander,Diana Gabaldon,Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,20 Aug 2014,850,Dell Publishing Company,English,The Outlander Series,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Historical;Science Fiction;Time Travel;Fiction,October 29th 2012,7852,Dell,English
34622,34622,271,1163,Outlander : (Outlander 1),Diana Gabaldon,Contemporary Fiction:Historical Adventure:Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,02 Mar 2016,864,Cornerstone,English,The Outlander Series,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Historical;Science Fiction;Time Travel;Fiction,October 29th 2012,7852,Dell,English
34623,34623,278,1163,Outlander,Diana Gabaldon,Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,01 Sep 1998,627,Bantam Doubleday Dell Publishing Group Inc,English,The Outlander Series,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Historical;Science Fiction;Time Travel;Fiction,October 29th 2012,7852,Dell,English
34626,34626,1020,1163,Outlander,Diana Gabaldon,Fantasy:Fantasy Books:Romance:Romance Books:Historical Fiction,05 Jul 2011,662,Random House USA Inc,English,The Outlander Series,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Historical;Science Fiction;Time Travel;Fiction,October 29th 2012,7852,Dell,English
34636,34636,1998,1163,Outlander,Diana Gabaldon,Adventure Books:Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,01 Sep 1992,850,Turtleback Books,English,The Outlander Series,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Historical;Science Fiction;Time Travel;Fiction,October 29th 2012,7852,Dell,English
34676,34676,2349,1165,The Shadow And The Star,Laura Kinsale,Historical Romance:Historical Romance:Historical Fiction,29 Jun 2005,10,HarperCollins Publishers Inc,English,The Shadow and the Star,Laura Kinsale,Romance;Historical;Romance;Historical Romance;Historical;Historical Fiction;Historical;Victorian,March 1st 2005,464,Avon,English
34765,34765,1575,1168,This Heart of Mine,Susan Elizabeth Phillips,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,05 Feb 2002,432,HarperCollins Publishers Inc,English,Heart of Darkness,Gena Showalter;Maggie Shayne;Susan Krinard,Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy;Adult;Fantasy;Mythology;Romance;Paranormal Romance,December 22nd 2009,336,Harlequin Books,English
34798,34798,1362,1168,Edge of Darkness,Christine Feehan:Maggie Shayne:Lori Herter,Romance:Romance Books,15 Jan 2017,390,Penguin Putnam Inc,English,Heart of Darkness,Gena Showalter;Maggie Shayne;Susan Krinard,Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy;Adult;Fantasy;Mythology;Romance;Paranormal Romance,December 22nd 2009,336,Harlequin Books,English
34814,34814,1211,1168,Dark Taste of Rapture,Gena Showalter,Romance:Romance Books,10 Nov 2011,464,SIMON & SCHUSTER,English,Heart of Darkness,Gena Showalter;Maggie Shayne;Susan Krinard,Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy;Adult;Fantasy;Mythology;Romance;Paranormal Romance,December 22nd 2009,336,Harlequin Books,English
34816,34816,1311,1168,Ecstasy in Darkness,Gena Showalter,Romance:Romance Books,11 Nov 2010,512,SIMON & SCHUSTER,English,Heart of Darkness,Gena Showalter;Maggie Shayne;Susan Krinard,Fantasy;Paranormal;Romance;Paranormal;Demons;Fantasy;Adult;Fantasy;Mythology;Romance;Paranormal Romance,December 22nd 2009,336,Harlequin Books,English
34885,34885,2016,1169,How To Marry A Marquis : Number 2 in series,Julia Quinn,Historical Romance:Historical Romance,01 Sep 2008,384,Little Brown Book Group,English,How to Marry a Marquis,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,April 9th 1999,375,Avon,English
34903,34903,516,1170,Lady Isabella's Scandalous Marriage,Jennifer Ashley,Historical Romance:Historical Romance,20 Mar 2013,325,Penguin Putnam Inc,English,Lady Isabella's Scandalous Marriage,Jennifer Ashley,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,July 6th 2010,316,Berkley Sensation,English
34925,34925,576,1170,The Marriage Trap,Jennifer Probst,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Oct 2012,288,SIMON & SCHUSTER,English,Lady Isabella's Scandalous Marriage,Jennifer Ashley,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,July 6th 2010,316,Berkley Sensation,English
34927,34927,594,1170,The Marriage Mistake,Jennifer Probst,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Nov 2012,338,SIMON & SCHUSTER,English,Lady Isabella's Scandalous Marriage,Jennifer Ashley,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,July 6th 2010,316,Berkley Sensation,English
34930,34930,2498,1170,The Marriage Merger,Jennifer Probst,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,15 Aug 2013,400,SIMON & SCHUSTER,English,Lady Isabella's Scandalous Marriage,Jennifer Ashley,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,July 6th 2010,316,Berkley Sensation,English
34978,34978,2139,1171,Mine Till Midnight : Number 1 in series,Lisa Kleypas,Historical Romance:Historical Romance,08 Nov 2007,368,Little Brown Book Group,English,Give Me Tonight,Lisa Kleypas,Romance;Historical Romance;Romance;Historical;Science Fiction;Time Travel;Westerns,April 4th 1989,383,Onyx,English
35019,35019,1486,1174,Wild Card,Lora Leigh,Contemporary Fiction:Romance:Romance Books,26 Aug 2008,432,St Martin's Press,English,Wild Card,Lora Leigh,Romance;Romance;Romantic Suspense;Adult Fiction;Erotica;War;Military;Romance;Contemporary Romance;Contemporary,August 26th 2008,418,St. Martin's Paperbacks,English
35076,35076,1105,1177,Dark Side of the Moon,Sherrilyn Kenyon,Contemporary Fiction:Romance:Romance Books,07 Aug 2009,384,St Martin's Press,English,Dark Side of the Moon,Sherrilyn Kenyon,Romance;Paranormal Romance;Fantasy;Paranormal;Fantasy;Paranormal;Vampires;Romance;Fantasy;Urban Fantasy,November 28th 2006,353,St. Martin's Press,English
35121,35121,92,1179,Lover Mine : A Novel of the Black Dagger Brotherhood,J R Ward,Romance:Romance Books,25 Jul 2011,633,Penguin Putnam Inc,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35124,35124,128,1179,Lover Awakened : A Novel of the Black Dagger Brotherhood,J. R. Ward,Crime:Crime Fiction:Romance:Romance Books,25 Jul 2011,464,Penguin Putnam Inc,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35127,35127,152,1179,Lover Enshrined : A Novel of the Black Dagger Brotherhood,J. R. Ward,Romance:Romance Books,04 Jul 2008,560,Penguin Books Australia,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35129,35129,156,1179,Lover Revealed : A Novel of the Black Dagger Brotherhood,J R Ward,Horror:Horror:Romance:Romance Books,25 Jul 2011,463,Penguin Putnam Inc,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35131,35131,219,1179,The Chosen : A Novel of the Black Dagger Brotherhood,J. R. Ward,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books,26 Sep 2017,576,Ballantine Books,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35138,35138,733,1179,The Beast : A Novel of the Black Dagger Brotherhood,J R Ward,Horror:Horror:Romance:Romance Books,01 Nov 2016,525,Berkley Books,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35140,35140,1090,1179,Dark Lover : The First Novel of the Black Dagger Brotherhood,J R Ward,Contemporary Fiction:Horror:Horror:Fantasy:Fantasy Books:Romance:Romance Books,04 Apr 2014,408,Penguin Putnam Inc,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35141,35141,1113,1179,The Black Dagger Brotherhood : An Insider's Guide,J R Ward,Literary Studies: C 1800 To C 1900:Romance:Romance Books,25 Jul 2011,478,Penguin Putnam Inc,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35146,35146,1418,1179,Blood Vow : Black Dagger Legacy,J R Ward,Horror:Horror:Fantasy:Fantasy Books:Romance:Romance Books,23 May 2017,461,Ballantine Books,English,Black Dagger Brotherhood: Boxed Set #1-6,J.R. Ward,Paranormal;Vampires;Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult;Fantasy;Urban Fantasy;Contemporary;Fantasy;Supernatural;Adult Fiction;Erotica,September 29th 2009,None,Signet,English
35250,35250,319,1188,Sins of the Night,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,01 Jul 2005,384,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35253,35253,650,1188,Night Play,Sherrilyn Kenyon,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Aug 2009,371,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35259,35259,1086,1188,Unleash the Night,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books,01 Mar 2006,378,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35261,35261,1109,1188,Seize the Night,Sherrilyn Kenyon,Romance:Romance Books,06 Aug 2009,339,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35268,35268,1172,1188,Kiss of the Night,Sherrilyn Kenyon,Contemporary Fiction:Romance:Romance Books,30 Apr 2010,384,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35275,35275,1275,1188,Born Of Shadows : Number 4 in series,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books,05 Jan 2012,432,Little Brown Book Group,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35276,35276,1320,1188,Born of Ice,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books,01 Dec 2009,352,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35277,35277,1353,1188,Born of Night,Sherrilyn Kenyon,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,27 Jan 2010,539,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35279,35279,1381,1188,Born of Fire,Sherrilyn Kenyon,Fantasy:Fantasy Books:Romance:Romance Books,03 Nov 2009,540,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35280,35280,1396,1188,Night Embrace,Sherrilyn Kenyon,Science Fiction:Science Fiction:Romance:Romance Books,30 Apr 2010,408,St Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35284,35284,2561,1188,Born of Defiance : The League: Nemesis Rising,Sherrilyn Kenyon,Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Oct 2015,454,St. Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35287,35287,2714,1188,Born of Fury : The League: Nemesis Rising,Sherrilyn Kenyon,Adventure Books:Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Mar 2015,576,St. Martin's Press,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35289,35289,2764,1188,Born of Legend,Sherrilyn Kenyon,Adult & Contemporary Romance:Adult & Contemporary Romance,06 Apr 2017,736,Little Brown Book Group,English,Born of the Night,Sherrilyn Kenyon,Romance;Romance;Paranormal Romance;Science Fiction;Fantasy;Paranormal;Fantasy,,560,iPublish.com,
35569,35569,2446,1219,The Queen of New Beginnings,Erica James,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,12 May 2011,464,Orion Publishing Co,English,Mistakes of My Past: Escape is just the beginning,Emily     James,Romance;Romance;Contemporary Romance;Suspense;Business;Amazon;Did Not Finish,December 8th 2016,244,,None
